ID,EID,Original_Sentence,Modal_Verb,Marked_Sentence_English,Marked_Sentence_Japanese,Source_Modal,Tested_Modal,Transformation_Strategy,Transformation_Category,Palmer_Annotations,Quirk_Annotations,Palmer_Expected,Quirk_Expected,Grammaticality_Expected,Completed,Annotation_Notes
8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04_alt_could,8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04,Well they would not go to bed last night so I coooked while they were asleep. I feel bad about it now.,could,Well they *could* not go to bed last night so I coooked while they were asleep. I feel bad about it now.,"",would,could,conditional_to_ability_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'could'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.
8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04_alt_may,8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04,Well they would not go to bed last night so I coooked while they were asleep. I feel bad about it now.,may,Well they *may* not go to bed last night so I coooked while they were asleep. I feel bad about it now.,"",would,may,conditional_to_permission_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'may'. Strategy: conditional_to_permission_substitution. Please verify grammaticality and classify modal categories.
8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04_alt_might,8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04,Well they would not go to bed last night so I coooked while they were asleep. I feel bad about it now.,might,Well they *might* not go to bed last night so I coooked while they were asleep. I feel bad about it now.,"",would,might,conditional_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,partial,0,Modal substitution: 'would' → 'might'. Strategy: conditional_to_possibility. Please verify grammaticality and classify modal categories.
8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04_alt_must,8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04,Well they would not go to bed last night so I coooked while they were asleep. I feel bad about it now.,must,Well they *must* not go to bed last night so I coooked while they were asleep. I feel bad about it now.,"",would,must,conditional_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'must'. Strategy: conditional_to_necessity_substitution. Please verify grammaticality and classify modal categories.
8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04_alt_shall,8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04,Well they would not go to bed last night so I coooked while they were asleep. I feel bad about it now.,shall,Well they *shall* not go to bed last night so I coooked while they were asleep. I feel bad about it now.,"",would,shall,conditional_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'shall'. Strategy: conditional_to_obligation_substitution. Please verify grammaticality and classify modal categories.
8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04_alt_should,8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04,Well they would not go to bed last night so I coooked while they were asleep. I feel bad about it now.,should,Well they *should* not go to bed last night so I coooked while they were asleep. I feel bad about it now.,"",would,should,conditional_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'should'. Strategy: conditional_to_advice_substitution. Please verify grammaticality and classify modal categories.
8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04_alt_will,8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04,Well they would not go to bed last night so I coooked while they were asleep. I feel bad about it now.,will,Well they *will* not go to bed last night so I coooked while they were asleep. I feel bad about it now.,"",would,will,conditional_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'will'. Strategy: conditional_to_prediction_substitution. Please verify grammaticality and classify modal categories.
8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04_alt_ought_to,8b22fffbe1b3647fea55017b72f0208bdff4c906182c6b195b3f422ea3231a04,Well they would not go to bed last night so I coooked while they were asleep. I feel bad about it now.,ought to,Well they *ought to* not go to bed last night so I coooked while they were asleep. I feel bad about it now.,"",would,ought to,conditional_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""volition"", ""volition"", ""volition""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'ought to'. Strategy: conditional_to_advice_substitution. Please verify grammaticality and classify modal categories.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_orig,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",could,"Oh no, are there things you *could* do outside of your comfort zone? Things you never considered before?","",could,could,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",dynamic,ability,yes,1,Original sentence from dataset. Modal: 'could'. Verified and complete.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_alt_can,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",can,"Oh no, are there things you *can* do outside of your comfort zone? Things you never considered before?","",could,can,ability_strengthening,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'can'. Strategy: ability_strengthening. Please verify grammaticality and classify modal categories.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_alt_may,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",may,"Oh no, are there things you *may* do outside of your comfort zone? Things you never considered before?","",could,may,ability_to_permission,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_alt_might,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",might,"Oh no, are there things you *might* do outside of your comfort zone? Things you never considered before?","",could,might,ability_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_alt_must,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",must,"Oh no, are there things you *must* do outside of your comfort zone? Things you never considered before?","",could,must,ability_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_alt_shall,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",shall,"Oh no, are there things you *shall* do outside of your comfort zone? Things you never considered before?","",could,shall,ability_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_alt_should,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",should,"Oh no, are there things you *should* do outside of your comfort zone? Things you never considered before?","",could,should,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_alt_will,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",will,"Oh no, are there things you *will* do outside of your comfort zone? Things you never considered before?","",could,will,ability_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_alt_would,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",would,"Oh no, are there things you *would* do outside of your comfort zone? Things you never considered before?","",could,would,ability_to_conditional_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.
307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f_alt_ought_to,307271dd51e01c6033c1cf23a4e9cb65ddba1375bd1ce12120a2b614ef44f88f,"Oh no, are there things you could do outside of your comfort zone? Things you never considered before?",ought to,"Oh no, are there things you *ought to* do outside of your comfort zone? Things you never considered before?","",could,ought to,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'could' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_orig,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,may,With all the rain the east coast has had I want to make sure I am ready for any storm that *may* come my way,"",may,may,original,original,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",epistemic,possibility,yes,1,Original sentence from dataset. Modal: 'may'. Verified and complete.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_alt_can,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,can,With all the rain the east coast has had I want to make sure I am ready for any storm that *can* come my way,"",may,can,permission_to_ability_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'may' → 'can'. Strategy: permission_to_ability_substitution. Please verify grammaticality and classify modal categories.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_alt_could,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,could,With all the rain the east coast has had I want to make sure I am ready for any storm that *could* come my way,"",may,could,permission_to_ability_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'may' → 'could'. Strategy: permission_to_ability_substitution. Please verify grammaticality and classify modal categories.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_alt_might,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,might,With all the rain the east coast has had I want to make sure I am ready for any storm that *might* come my way,"",may,might,permission_to_possibility,entailment,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'may' → 'might'. Strategy: permission_to_possibility. Please verify grammaticality and classify modal categories.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_alt_must,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,must,With all the rain the east coast has had I want to make sure I am ready for any storm that *must* come my way,"",may,must,permission_to_necessity,entailment,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'may' → 'must'. Strategy: permission_to_necessity. Please verify grammaticality and classify modal categories.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_alt_shall,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,shall,With all the rain the east coast has had I want to make sure I am ready for any storm that *shall* come my way,"",may,shall,permission_to_obligation_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'may' → 'shall'. Strategy: permission_to_obligation_substitution. Please verify grammaticality and classify modal categories.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_alt_should,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,should,With all the rain the east coast has had I want to make sure I am ready for any storm that *should* come my way,"",may,should,permission_to_advice_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'may' → 'should'. Strategy: permission_to_advice_substitution. Please verify grammaticality and classify modal categories.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_alt_will,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,will,With all the rain the east coast has had I want to make sure I am ready for any storm that *will* come my way,"",may,will,permission_to_prediction_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'may' → 'will'. Strategy: permission_to_prediction_substitution. Please verify grammaticality and classify modal categories.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_alt_would,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,would,With all the rain the east coast has had I want to make sure I am ready for any storm that *would* come my way,"",may,would,permission_to_conditional_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'may' → 'would'. Strategy: permission_to_conditional_substitution. Please verify grammaticality and classify modal categories.
f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb_alt_ought_to,f44fc771ea0d34374e0c73ba98c2642bcf78bbf5b99b70d0853bb7914bb12aeb,With all the rain the east coast has had I want to make sure I am ready for any storm that may come my way,ought to,With all the rain the east coast has had I want to make sure I am ready for any storm that *ought to* come my way,"",may,ought to,permission_to_advice_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""possibility"", ""possibility"", ""possibility""]",unknown,unknown,yes,0,Modal substitution: 'may' → 'ought to'. Strategy: permission_to_advice_substitution. Please verify grammaticality and classify modal categories.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_orig,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",would,"That *would* probably do the trick.   If not, video call your family to touch base more often?","",would,would,original,original,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",epistemic,prediction,yes,1,Original sentence from dataset. Modal: 'would'. Verified and complete.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_alt_can,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",can,"That *can* probably do the trick.   If not, video call your family to touch base more often?","",would,can,conditional_to_ability_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'can'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_alt_could,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",could,"That *could* probably do the trick.   If not, video call your family to touch base more often?","",would,could,conditional_to_ability_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'could'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_alt_may,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",may,"That *may* probably do the trick.   If not, video call your family to touch base more often?","",would,may,conditional_to_permission_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'may'. Strategy: conditional_to_permission_substitution. Please verify grammaticality and classify modal categories.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_alt_might,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",might,"That *might* probably do the trick.   If not, video call your family to touch base more often?","",would,might,conditional_to_possibility,entailment,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,partial,0,Modal substitution: 'would' → 'might'. Strategy: conditional_to_possibility. Please verify grammaticality and classify modal categories.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_alt_must,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",must,"That *must* probably do the trick.   If not, video call your family to touch base more often?","",would,must,conditional_to_necessity_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'must'. Strategy: conditional_to_necessity_substitution. Please verify grammaticality and classify modal categories.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_alt_shall,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",shall,"That *shall* probably do the trick.   If not, video call your family to touch base more often?","",would,shall,conditional_to_obligation_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'shall'. Strategy: conditional_to_obligation_substitution. Please verify grammaticality and classify modal categories.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_alt_should,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",should,"That *should* probably do the trick.   If not, video call your family to touch base more often?","",would,should,conditional_to_advice_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'should'. Strategy: conditional_to_advice_substitution. Please verify grammaticality and classify modal categories.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_alt_will,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",will,"That *will* probably do the trick.   If not, video call your family to touch base more often?","",would,will,conditional_to_prediction_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'will'. Strategy: conditional_to_prediction_substitution. Please verify grammaticality and classify modal categories.
9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75_alt_ought_to,9910e73ad4a8ff66f71879e5f5dfbb39a86714f2f2469ee9257dedf974213a75,"That would probably do the trick.   If not, video call your family to touch base more often?",ought to,"That *ought to* probably do the trick.   If not, video call your family to touch base more often?","",would,ought to,conditional_to_advice_substitution,substitution,"[""epistemic"", ""epistemic"", ""epistemic""]","[""prediction"", ""prediction"", ""prediction""]",unknown,unknown,yes,0,Modal substitution: 'would' → 'ought to'. Strategy: conditional_to_advice_substitution. Please verify grammaticality and classify modal categories.
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_orig,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,should,You *should* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,should,original,original,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",deontic,obligation,yes,1,Original sentence from dataset. Modal: 'should'. Verified and complete.
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_alt_can,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,can,You *can* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,can,advice_to_possibility,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,partial,0,Modal substitution: 'should' → 'can'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_alt_could,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,could,You *could* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,could,advice_to_ability_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'could'. Strategy: advice_to_ability_substitution. Please verify grammaticality and classify modal categories.
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_alt_may,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,may,You *may* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,may,advice_to_permission,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'may'. Strategy: advice_to_permission. Please verify grammaticality and classify modal categories.
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_alt_might,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,might,You *might* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,might,advice_to_possibility,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,partial,0,Modal substitution: 'should' → 'might'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_alt_must,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,must,You *must* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,must,advice_to_necessity,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'must'. Strategy: advice_to_necessity. Please verify grammaticality and classify modal categories.
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_alt_shall,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,shall,You *shall* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,shall,advice_to_obligation_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'shall'. Strategy: advice_to_obligation_substitution. Please verify grammaticality and classify modal categories.
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_alt_will,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,will,You *will* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,will,advice_to_prediction_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'will'. Strategy: advice_to_prediction_substitution. Please verify grammaticality and classify modal categories.
68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0_alt_would,68c1d3285c54318a7533234db19c83a0afe08d2f7a6fdf44c33eddf86ae078e0,You should definitely first talk to your friend and clear out the concerns with him before talking to his partner,would,You *would* definitely first talk to your friend and clear out the concerns with him before talking to his partner,"",should,would,advice_to_conditional_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'would'. Strategy: advice_to_conditional_substitution. Please verify grammaticality and classify modal categories.
